endTime,artistName,trackName,msPlayed,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2020-06-05 23:37,Tycho,Melanine,173193,18rXOovmohAMcFwUPAUAN2,0.444,0.47,8,-8.876,0,0.0314,0.857,0.929,0.0901,0.086,146.318,173338,4
2020-06-05 23:43,Tycho,Adrift,362190,3DERgYjztCL6oME2fvRl6z,0.571,0.616,1,-10.159,1,0.0327,0.082,0.947,0.71,0.288,150.003,362389,4
2020-06-05 23:45,Tycho,Epigram,148931,0TRbihonM8LyyQ7OClspEy,0.667,0.715,2,-9.733,1,0.0269,0.266,0.819,0.113,0.166,98.6,148957,4
2020-06-05 23:50,Tycho,Elegy,263444,5MbUyUE6erY9mVgXaecQwR,0.535,0.417,3,-12.651,1,0.0369,0.946,0.931,0.0721,0.171,120.099,263561,4
2020-06-05 23:55,Tycho,Glider,293181,4cx6srR6OQzmd6mzpeaQsY,0.574,0.894,7,-8.436,1,0.04,0.02,0.903,0.0706,0.201,126.0,293357,4
2020-06-05 23:59,Tycho,Horizon,249937,5WwaKGBmg0TpG8mRQpksl2,0.721,0.792,8,-8.804,1,0.044,0.0717,0.898,0.106,0.408,122.037,249926,4
2020-06-06 00:03,Tycho,Slack,251695,1wJCpDiJeQccXuNguS8umH,0.611,0.841,2,-7.641,1,0.0367,0.00489,0.817,0.107,0.286,134.034,251712,1
2020-06-06 00:07,Tycho,Receiver,255196,78qM62MHvNxFJLpShqmq28,0.639,0.274,2,-16.048,0,0.0424,0.686,0.897,0.0897,0.0397,125.003,255209,4
2020-06-08 16:56,Tycho,Epoch,29934,5EeNRe6Fi29tTrssVzl4dw,0.559,0.743,1,-9.447,1,0.0532,0.0711,0.9,0.152,0.264,119.981,345387,4
2020-06-08 18:03,Taylor Swift,I Wish You Would,9984,1B5VzXPqMlvRw0U4HJY3dJ,0.653,0.893,0,-5.966,1,0.0538,0.0158,4.95e-05,0.102,0.513,118.035,207440,4
2020-06-08 18:27,Taylor Swift,Blank Space,38591,1p80LdxRV74UKvL8gnD7ky,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,231827,4
2020-06-08 21:32,Taylor Swift,Blank Space,2623,1p80LdxRV74UKvL8gnD7ky,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,231827,4
2020-06-08 21:37,Taylor Swift,Wildest Dreams,275215,59HjlYCeBsxdI0fcm3zglw,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,4
2020-06-08 21:41,Taylor Swift,Out Of The Woods,235800,5OndtwLGA9O6XHFcGm2H7r,0.552,0.841,7,-6.938,1,0.0372,0.00103,1.23e-05,0.337,0.342,91.993,235800,4
2020-06-08 21:45,Taylor Swift,You Are In Love,267106,4A2LfnduSTsE8u0ecYROxE,0.474,0.48,2,-8.894,1,0.0622,0.707,0.000108,0.0903,0.319,170.109,267107,4
2020-06-08 21:49,Taylor Swift,I Wish You Would,207440,1B5VzXPqMlvRw0U4HJY3dJ,0.653,0.893,0,-5.966,1,0.0538,0.0158,4.95e-05,0.102,0.513,118.035,207440,4
2020-06-08 21:52,Taylor Swift,I Know Places - Voice Memo,216333,4JQm7ebhsrt10wmrP6AfXL,0.592,0.128,9,-17.932,0,0.589,0.829,0,0.527,0.15,78.828,216333,4
2020-06-08 21:57,Taylor Swift,This Love,250093,1kTPQnabROVkW9bUXdCGrB,0.481,0.435,4,-8.795,1,0.0321,0.678,0,0.0928,0.107,143.95,250093,4
2020-06-08 22:01,Taylor Swift,Clean,271000,4bXCcoesMt8u99xMsbLr9U,0.815,0.377,4,-7.754,1,0.0346,0.232,0,0.1,0.211,103.97,271000,4
2020-06-08 22:03,Taylor Swift,Blank Space - Voice Memo,131186,0yisH8r0f3Mkq34kjzUlCV,0.675,0.234,5,-15.064,0,0.721,0.801,0,0.657,0.578,127.296,131187,4
2020-06-08 22:07,Taylor Swift,Welcome To New York,212600,6qnM0XXPZOINWA778uNqQ9,0.793,0.634,7,-4.807,1,0.0324,0.038,1.76e-06,0.304,0.615,117.023,212600,4
2020-06-08 22:10,Taylor Swift,Bad Blood,211933,273dCMFseLcVsoSWx59IoE,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157,211933,4
2020-06-08 22:14,Taylor Swift,Wonderland,245560,6iWMI5oOhWrDbLbjmwTWFq,0.422,0.692,3,-5.447,1,0.0549,0.0493,2.57e-05,0.177,0.197,184.014,245560,4
2020-06-08 22:18,Taylor Swift,New Romantics,230466,6rZVy6FIG7lSJQMFXHo12z,0.633,0.889,5,-5.87,1,0.0715,0.00463,0.000458,0.0658,0.584,121.956,230467,4
2020-06-08 22:20,Taylor Swift,How You Get The Girl,109877,6wfugRLamFsTRbPcCpNnP7,0.765,0.656,5,-6.112,1,0.0504,0.00364,0.00868,0.0918,0.545,119.997,247533,4
2020-06-08 22:25,Tycho,Awake,283648,2qC1sUo8xxRRqYsaYEdDuZ,0.552,0.878,1,-5.767,1,0.0353,0.0585,0.892,0.0746,0.598,176.057,283636,4
2020-06-08 22:31,Tycho,Epoch,345429,5EeNRe6Fi29tTrssVzl4dw,0.559,0.743,1,-9.447,1,0.0532,0.0711,0.9,0.152,0.264,119.981,345387,4
2020-06-08 22:34,Tycho,Melanine,173184,18rXOovmohAMcFwUPAUAN2,0.444,0.47,8,-8.876,0,0.0314,0.857,0.929,0.0901,0.086,146.318,173338,4
2020-06-08 22:38,Tycho,Rings,248690,5DQEWQoJ3deYCPkRIFm3Ci,0.474,0.908,5,-9.364,0,0.0582,0.00543,0.77,0.111,0.112,139.983,248643,1
2020-06-08 22:43,Tycho,PBS,279946,50he6q6viBp8pVeYWU0i7A,0.592,0.579,0,-9.783,1,0.0309,0.132,0.797,0.0953,0.353,117.01,280853,4
2020-06-08 22:47,Tycho,Receiver,255179,78qM62MHvNxFJLpShqmq28,0.639,0.274,2,-16.048,0,0.0424,0.686,0.897,0.0897,0.0397,125.003,255209,4
2020-06-08 22:48,Tycho,Phoenix,85943,5kndUEvbnitrCBpuZCN8cl,0.27,0.0703,2,-25.854,0,0.0399,0.971,0.705,0.1,0.18,72.764,86067,3
2020-06-08 22:50,Tycho,Brother,102693,5cUkco6icgeyLItE0Nr21k,0.237,0.584,2,-17.439,0,0.123,0.983,0.606,0.379,0.288,91.82,102800,4
2020-06-08 22:56,Tycho,Daydream,334442,1zTmKEtaxIqi2ByGBLmI3s,0.644,0.824,8,-8.109,1,0.0364,0.0769,0.979,0.0699,0.311,140.02,334459,4
2020-06-08 23:00,Tycho,Source,258444,1Z5GCYgzsBxb9VUUVQRG2E,0.689,0.642,4,-11.697,0,0.045,0.292,0.87,0.173,0.173,136.977,258510,4
2020-06-08 23:04,Tycho,Slack,251682,1wJCpDiJeQccXuNguS8umH,0.611,0.841,2,-7.641,1,0.0367,0.00489,0.817,0.107,0.286,134.034,251712,1
2020-06-08 23:10,Tycho,Montana,325938,1JR1tkmUrBb1xYA7PlnZLn,0.541,0.936,6,-5.467,0,0.0435,0.0384,0.958,0.217,0.518,134.983,326108,4
