endTime,artistName,trackName,msPlayed,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2020-06-03 00:16,Little Simz,Pressure,63050,7s4KJfudoi8wE84JgBwxdN,0.783,0.619,4,-7.989,0,0.332,0.565,8.25e-05,0.128,0.527,139.964,207682,4
2020-06-03 00:19,SOHN,Dead Wrong,183467,38Pfr7UGtqWvfp2roEkVuQ,0.798,0.411,7,-8.028,1,0.224,0.178,0.000233,0.0604,0.336,75.015,183468,4
2020-06-03 00:23,The White Stripes,The Union Forever,206333,2KsIyyd0aitfRhliFDRpId,0.48,0.492,5,-4.574,1,0.0513,0.71,0.000933,0.0628,0.071,69.661,206333,4
2020-06-03 00:24,Thom Yorke,A Storm That Took Everything,96051,7fvVrkpmN2AvE0gzXcuiF5,0.164,0.498,3,-9.639,1,0.0388,0.945,0.0699,0.362,0.0328,110.679,107521,4
2020-06-03 15:28,Bon Iver,Rosyln,286229,4k7x3QKrc3h3U0Viqk0uop,0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,289560,3
2020-06-03 15:29,Richard Gere,Razzle Dazzle,109973,7I1YWLvttmgQK2xsOeNjbz,0.508,0.28,2,-12.024,1,0.0579,0.605,0,0.0915,0.609,122.085,225493,4
2020-06-03 17:39,Jóhann Jóhannsson,"The Beast - From ""Sicario""",1640,5KwLjZ0oJ5kNl7jGtdiIOC,0.168,0.0383,9,-23.447,0,0.0382,0.48,0.856,0.107,0.0342,92.746,193467,4
2020-06-03 17:39,Tracy Chapman,Mountains O' Things,680,45GTwVJoDDLGEAYkB5NOrT,0.849,0.384,9,-14.519,0,0.075,0.391,0,0.17,0.75,93.801,279427,4
2020-06-03 17:39,Childish Gambino,This Is America,2970,0b9oOr2ZgvyQu88wzixux9,0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,225773,4
2020-06-03 17:39,Ben Folds,The Ascent of Stan,1180,1JsrhWs2mx0DkdNS2wwDSQ,0.425,0.639,10,-8.986,1,0.0342,0.096,0.00368,0.122,0.112,117.534,254173,4
2020-06-03 17:39,The Trigger Code,Which Side Are You On / Intro,700,2GZHfh1A3oIVyvwVhWwCIL,0.414,0.337,2,-18.614,0,0.0346,0.455,3.4e-06,0.0675,0.684,90.163,157267,4
2020-06-03 17:39,Radiohead,We Suck Young Blood,890,0dco6ZSO8vnL2fHRi10XSY,0.164,0.239,3,-11.075,0,0.0304,0.878,0.0292,0.105,0.0378,76.72,296707,4
2020-06-03 17:39,David Bowie,I'm Afraid of Americans - Nine Inch Nails V1 Mix,1500,3v75DgGrZYFH8ry6F20957,0.7,0.823,1,-7.891,1,0.0665,0.011,0.00498,0.0745,0.779,80.03,331200,4
